CD_MAKE_VEH,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL
KUBOTA,M7172 ,OGE,2023,1
KUBOTA,M71725,OGE,2023,1
KUBOTA,M8540 ,OGE,2023,2
KUBOTA,M8540D,OGE,2023,2
KUBOTA,M9540 ,OGE,2023,2
KUBOTA,M9540D,OGE,2022,1
KUBOTA,MX5200,OGE,2022,1
KUBOTA,MX5200,OGE,2023,2
KUBOTA,R430  ,OGE,2023,2
KUBOTA,R430S ,OGE,2023,2
KUBOTA,RTV   ,OGE,2022,2
KUBOTA,RTV   ,OGE,2023,1
KUBOTA,RTV X1,OGE,2023,3
KUBOTA,RTV900,OGE,2023,2
KUBOTA,RTV-X ,OGE,2023,1
KUBOTA,RTV-X1,KHA,2023,1
KUBOTA,RTV-X1,OGE,2023,2
KUBOTA,RTVX11,BRN,2023,1
KUBOTA,RTVX11,KHA,2023,1
KUBOTA,RTVX11,OGE,2022,1
KUBOTA,RTVX11,OGE,2023,3
KUBOTA,RTVX90,OGE,2023,4
KUBOTA,SVL75 ,OGE,2023,1
KUBOTA,U25   ,OGE,2023,1
KUBOTA,U25-3 ,OGE,2023,1
KUBOTA,U25-35,OGE,2023,1
KUBOTA,U253HG,OGE,2023,2
KUBOTA,U274HG,OGE,2023,1
KUBOTA,U35-4 ,OGE,2023,1
KUBOTA,U55-4 ,RED,2023,1
KUBOTA,U55-4G,OGE,2023,1
KUBOTA,X900  ,OGE,2022,1
KUBOTA,X900  ,OGE,2023,1
KUBOTA,ZD1011,OGE,2023,4
KYMCO ,AGILIT,BLK,2023,11
KYMCO ,AGILIT,BLU,2023,10
KYMCO ,AGILIT,WHI,2023,11
KYMCO ,LIK   ,BLK,2023,1
KYMCO ,LIKE  ,BLK,2023,4
KYMCO ,LIKE  ,YLW,2023,1
KYMCO ,LIKE 1,BLK,2023,4
KYMCO ,LIKE 1,GRY,2023,1
KYMCO ,LIKE 1,WHI,2023,3
KYMCO ,LIKE 1,YLW,2023,1
KYMCO ,LIKE12,BLK,2023,6
KYMCO ,LIKE12,BLU,2023,1
KYMCO ,LIKE12,RED,2023,1
KYMCO ,LIKE12,WHI,2023,1
L BOSS,1100D ,OGE,2023,3
L BOSS,800D  ,OGE,2023,3
L ROV ,DEFEBD,WHI,2023,1
L ROV ,DEFEND,BLK,2023,29
L ROV ,DEFEND,BLU,2023,5
L ROV ,DEFEND,BRN,2023,3
L ROV ,DEFEND,BRZ,2023,5
L ROV ,DEFEND,GLD,2023,1
L ROV ,DEFEND,GRN,2023,26
L ROV ,DEFEND,GRY,2023,37
L ROV ,DEFEND,KHA,2023,1
L ROV ,DEFEND,RED,2023,2
L ROV ,DEFEND,SIL,2023,5
L ROV ,DEFEND,WHI,2023,27
L ROV ,DISCOV,BLK,2023,7
L ROV ,DISCOV,BLU,2023,2
L ROV ,DISCOV,BRZ,2023,3
L ROV ,DISCOV,GRY,2023,4
L ROV ,DISCOV,SIL,2023,2
L ROV ,DISCOV,WHI,2023,2
L ROV ,EVOKE ,SIL,2023,1
L ROV ,EVOQUE,BLK,2023,1
L ROV ,EVOQUE,BLU,2023,1
L ROV ,EVOQUE,GRY,2023,2
L ROV ,EVOQUE,RED,2023,1
L ROV ,EVOQUE,WHI,2023,1
L ROV ,RANGE ,BLK,2023,57
L ROV ,RANGE ,BLU,2023,7
L ROV ,RANGE ,BRN,2023,1
L ROV ,RANGE ,BRZ,2023,5
L ROV ,RANGE ,GLD,2023,2
L ROV ,RANGE ,GRN,2023,4
L ROV ,RANGE ,GRY,2023,41
L ROV ,RANGE ,RED,2023,4
L ROV ,RANGE ,WHI,2023,25
L ROV ,RANGER,WHI,2023,2
L ROV ,RR SPO,BLK,2023,1
L ROV ,RR SPO,GRY,2023,1
L ROV ,RSANGE,GRY,2023,1
L ROV ,VELAR ,BLK,2023,2
L ROV ,VELAR ,RED,2023,1
L ROV ,VELAR ,WHI,2023,2
LAMB G,URUS  ,BLK,2023,2
LAMB G,URUS  ,WHI,2023,1
LDV   ,D90   ,BLK,2022,5
LDV   ,D90   ,BLK,2023,15
LDV   ,D90   ,BLU,2023,11
LDV   ,D90   ,GRY,2022,5
LDV   ,D90   ,GRY,2023,16
LDV   ,D90   ,WHI,2022,3
LDV   ,D90   ,WHI,2023,17
LDV   ,D90 4X,GRY,2022,1
LDV   ,D90 4X,WHI,2022,1
LDV   ,D90 EX,BLK,2022,1
LDV   ,D90 EX,BLK,2023,1
LDV   ,D90 EX,BLU,2022,1
LDV   ,D90 EX,GRY,2023,2
LDV   ,D90 EX,WHI,2023,1
LDV   ,DEL 9 ,WHI,2023,2
LDV   ,DELIVE,BLU,2022,1
LDV   ,DELIVE,BLU,2023,9
LDV   ,DELIVE,WHI,2022,7
LDV   ,DELIVE,WHI,2023,105
LDV   ,DELOVE,WHI,2023,1
LDV   ,DL9   ,WHI,2023,1
LDV   ,E T60 ,WHI,2023,1
LDV   ,EDELIV,WHI,2023,2
LDV   ,ET60  ,WHI,2023,1
LDV   ,G10   ,BLK,2022,1
LDV   ,G10   ,BLK,2023,2
LDV   ,G10   ,WHI,2022,4
LDV   ,G10   ,WHI,2023,80
LDV   ,G10 PL,BLK,2022,2
LDV   ,G10 PL,BLK,2023,3
LDV   ,G10 PL,WHI,2022,1
LDV   ,G10 PL,WHI,2023,25
LDV   ,G10 VA,WHI,2022,1
LDV   ,GIO   ,WHI,2023,1
LDV   ,SK8C  ,BLK,2023,1
LDV   ,SV6320,WHI,2023,1
LDV   ,T60   ,BLK,2022,3
LDV   ,T60   ,BLK,2023,19
LDV   ,T60   ,BLU,2022,6
LDV   ,T60   ,BLU,2023,24
LDV   ,T60   ,GRY,2022,3
LDV   ,T60   ,GRY,2023,30
LDV   ,T60   ,OGE,2022,3
LDV   ,T60   ,OGE,2023,21
LDV   ,T60   ,WHI,2022,11
LDV   ,T60   ,WHI,2023,47
LDV   ,T60 DO,OGE,2022,1
LDV   ,T60 LU,GRY,2023,1
LDV   ,T60 MA,BLK,2022,3
LDV   ,T60 MA,BLK,2023,1
LDV   ,T60 MA,BLU,2022,2
LDV   ,T60 MA,BLU,2023,7
LDV   ,T60 MA,GRY,2022,3
LDV   ,T60 MA,GRY,2023,4
LDV   ,T60 MA,OGE,2022,1
LDV   ,T60 MA,OGE,2023,3
LDV   ,T60 MA,WHI,2022,1
LDV   ,T60 MA,WHI,2023,7
LDV   ,V80   ,WHI,2022,2
LDV   ,V80   ,WHI,2023,8
LDV   ,V80LWB,WHI,2023,1
LEXUS ,ES250 ,BLK,2023,2
LEXUS ,ES250 ,SIL,2023,1
LEXUS ,ES250 ,WHI,2023,2
LEXUS ,ES300H,BLK,2023,9
LEXUS ,ES300H,BLU,2023,4
LEXUS ,ES300H,GRY,2023,3
LEXUS ,ES300H,SIL,2023,23
LEXUS ,ES300H,WHI,2023,7
LEXUS ,LS500 ,BLK,2023,1
LEXUS ,LS500 ,SIL,2023,1
LEXUS ,LS500H,SIL,2023,1
LEXUS ,LX500D,BLK,2023,4
LEXUS ,LX500D,GRY,2023,1
LEXUS ,LX500D,SIL,2023,1
LEXUS ,LX500D,WHI,2023,5
LEXUS ,LX600 ,BLK,2023,10
LEXUS ,LX600 ,GRY,2023,4
LEXUS ,LX600 ,SIL,2023,4
LEXUS ,LX600 ,WHI,2023,3
LEXUS ,NX 350,WHI,2023,1
LEXUS ,NX250 ,BLK,2023,21
LEXUS ,NX250 ,GRN,2023,4
LEXUS ,NX250 ,GRY,2023,9
LEXUS ,NX250 ,KHA,2023,6
LEXUS ,NX250 ,RED,2023,2
LEXUS ,NX250 ,SIL,2023,19
LEXUS ,NX250 ,WHI,2023,26
LEXUS ,NX350 ,BLK,2023,7
LEXUS ,NX350 ,GRY,2023,5
LEXUS ,NX350 ,RED,2023,1
LEXUS ,NX350 ,SIL,2023,9
LEXUS ,NX350 ,WHI,2023,8
LEXUS ,NX350H,BLK,2023,8
LEXUS ,NX350H,BLU,2023,1
LEXUS ,NX350H,GRN,2023,1
LEXUS ,NX350H,GRY,2023,8
LEXUS ,NX350H,KHA,2023,1
LEXUS ,NX350H,RED,2023,1
LEXUS ,NX350H,SIL,2023,13
LEXUS ,NX350H,WHI,2023,5
LEXUS ,NX450H,GRN,2023,1
LEXUS ,NX450H,GRY,2023,1
LEXUS ,NX450H,WHI,2023,1
LEXUS ,RX    ,WHI,2023,1
LEXUS ,RX350 ,BLK,2023,1
LEXUS ,RX350 ,GRN,2023,1
LEXUS ,RX350 ,GRY,2023,1
LEXUS ,RX350 ,SIL,2023,4
LEXUS ,RX350 ,WHI,2023,3
LEXUS ,RX350H,BLK,2023,19
LEXUS ,RX350H,BLU,2023,4
LEXUS ,RX350H,BRZ,2023,1
LEXUS ,RX350H,GRN,2023,2
LEXUS ,RX350H,GRY,2023,13
LEXUS ,RX350H,KHA,2023,2
LEXUS ,RX350H,RED,2023,2
LEXUS ,RX350H,SIL,2023,15
LEXUS ,RX350H,WHI,2023,32
LEXUS ,RX500H,BLK,2023,2
LEXUS ,RX500H,GRY,2023,2
LEXUS ,RX500H,SIL,2023,1
LEXUS ,RX500H,WHI,2023,4
LEXUS ,RZ450E,BLK,2023,2
LEXUS ,RZ450E,BLU,2023,1
LEXUS ,RZ450E,GRY,2023,2
LEXUS ,RZ450E,SIL,2023,2
LEXUS ,RZ450E,WHI,2023,2
LEXUS ,UX200 ,BLK,2023,6
LEXUS ,UX200 ,GRY,2023,8
LEXUS ,UX200 ,KHA,2023,2
LEXUS ,UX200 ,SIL,2023,14
LEXUS ,UX200 ,WHI,2023,5
LEXUS ,UX250H,BLK,2023,4
LEXUS ,UX250H,BLU,2023,3
LEXUS ,UX250H,GRY,2023,13
LEXUS ,UX250H,KHA,2023,1
LEXUS ,UX250H,RED,2023,2
LEXUS ,UX250H,SIL,2023,21
LEXUS ,UX250H,WHI,2023,11
LEXUS ,UX300E,WHI,2023,1
LIEBHR,A922  ,YLW,2022,1
LIEBHR,A922RA,YLW,2023,1
LIEBHR,LTM125,GRN,2022,1
LINDE ,E258  ,RED,2022,1
LINDE ,E25S  ,RED,2023,1
LINDE ,H35T  ,OGE,2022,1
LOADMC,225,RED,2022,1
LOTUS ,EMIRA ,GRY,2023,1
LOTUS ,EMIRA ,RED,2023,1
M A N ,CO2651,WHI,2023,1
M A N ,IC1936,WHI,2023,1
M A N ,TGS 26,WHI,2023,2
M A N ,TRIDEN,WHI,2022,1
M A N ,ZS EXC,BLK,2023,1
M G   ,22,SIL,2023,1
M G   ,3,BLK,2023,5
M G   ,3,BLU,2023,3
M G   ,3,SIL,2023,6
M G   ,3,WHI,2023,12
M G   ,3 CORE,SIL,2023,1
M G   ,3 CORE,WHI,2022,1
M G   ,3 CORE,WHI,2023,5
M G   ,3 EXCI,BLK,2023,1
M G   ,3 EXCI,BLU,2023,3
M G   ,3 EXCI,SIL,2023,2
M G   ,3 EXCI,WHI,2023,2
M G   ,CORE  ,RED,2023,2
M G   ,CORE  ,WHI,2023,5
M G   ,ESSENC,BLK,2023,2
M G   ,ESSENC,BLU,2023,1
M G   ,ESSENC,RED,2023,5
M G   ,ESSENC,SIL,2023,3
M G   ,ESSENC,WHI,2023,3
M G   ,EV ESS,WHI,2023,3
M G   ,EXCITE,BLK,2023,9
M G   ,EXCITE,BLU,2023,3
M G   ,EXCITE,RED,2023,3
M G   ,EXCITE,SIL,2023,6
M G   ,EXCITE,WHI,2023,27
M G   ,G3    ,WHI,2023,3
M G   ,HS    ,BLK,2023,17
M G   ,HS    ,BLU,2023,7
M G   ,HS    ,RED,2022,1
M G   ,HS    ,RED,2023,12
M G   ,HS    ,SIL,2022,2
M G   ,HS    ,SIL,2023,14
M G   ,HS    ,WHI,2022,2
M G   ,HS    ,WHI,2023,36
M G   ,HS ESS,BLK,2023,6
M G   ,HS ESS,BLU,2023,2
M G   ,HS ESS,RED,2023,6
M G   ,HS ESS,SIL,2023,7
M G   ,HS ESS,WHI,2023,8
M G   ,HS EV ,BLK,2023,5
M G   ,HS EV ,RED,2023,3
M G   ,HS EV ,SIL,2023,2
M G   ,HS EV ,WHI,2023,9
M G   ,HS EXC,BLK,2023,3
M G   ,HS EXC,BLU,2023,2
M G   ,HS EXC,RED,2023,6
M G   ,HS EXC,SIL,2023,5
M G   ,HS EXC,WHI,2023,11
M G   ,HS PHE,SIL,2023,1
M G   ,HS PLU,BLK,2022,1
M G   ,HS PLU,BLK,2023,7
M G   ,HS PLU,RED,2023,7
M G   ,HS PLU,SIL,2023,15
M G   ,HS PLU,WHI,2022,1
M G   ,HS PLU,WHI,2023,9
M G   ,HS VIB,BLK,2023,7
M G   ,HS VIB,BLU,2023,4
M G   ,HS VIB,RED,2022,2
M G   ,HS VIB,RED,2023,6
M G   ,HS VIB,SIL,2023,9
M G   ,HS VIB,WHI,2023,35
M G   ,MG ZS ,WHI,2023,1
M G   ,MG ZST,RED,2023,2
M G   ,MG3   ,BLK,2023,52
M G   ,MG3   ,BLU,2023,35
M G   ,MG3   ,SIL,2022,3
M G   ,MG3   ,SIL,2023,27
M G   ,MG3   ,WHI,2023,62
M G   ,MG3 CO,BLK,2022,2
M G   ,MG3 CO,BLK,2023,12
M G   ,MG3 CO,BLU,2023,16
M G   ,MG3 CO,SIL,2023,14
M G   ,MG3 CO,WHI,2023,40
M G   ,MG3 CO,YLW,2023,1
M G   ,MG3 EX,BLK,2022,1
M G   ,MG3 EX,BLK,2023,14
M G   ,MG3 EX,BLU,2023,15
M G   ,MG3 EX,SIL,2023,16
M G   ,MG3 EX,WHI,2023,37
M G   ,MG3 EX,YLW,2023,1
M G   ,MGHS E,BLU,2023,1
M G   ,MGHS E,RED,2023,2
M G   ,MGHS E,SIL,2023,1
M G   ,MGHS E,WHI,2023,3
M G   ,MGHS V,BLK,2023,1
M G   ,MGZS  ,WHI,2023,2
M G   ,MGZS C,BLK,2023,1
M G   ,MGZS C,WHI,2023,1
M G   ,MGZS E,BLK,2023,12
M G   ,MGZS E,BLU,2023,4
M G   ,MGZS E,RED,2023,3
M G   ,MGZS E,SIL,2023,5
M G   ,MGZS E,WHI,2023,10
M G   ,MGZS V,BLK,2023,1
M G   ,MGZS V,SIL,2023,1
M G   ,MGZS V,WHI,2023,1
M G   ,MGZS1 ,BLK,2023,1
M G   ,MGZS1 ,OGE,2023,1
M G   ,MGZST ,BLK,2022,1
M G   ,MGZST ,BLK,2023,3
M G   ,MGZST ,BLU,2023,1
M G   ,MGZST ,RED,2023,2
M G   ,MGZST ,SIL,2023,1
M G   ,MGZST ,WHI,2023,3
M G   ,MZS E ,RED,2023,1
M G   ,SZT EX,BLU,2023,1
M G   ,VIBE  ,BLK,2023,5
M G   ,VIBE  ,BLU,2023,2
M G   ,VIBE  ,RED,2023,1
M G   ,VIBE  ,SIL,2023,3
M G   ,VIBE  ,WHI,2023,1
M G   ,ZS    ,BLK,2023,55
M G   ,ZS    ,BLU,2022,1
M G   ,ZS    ,BLU,2023,23
M G   ,ZS    ,RED,2023,23
M G   ,ZS    ,SIL,2023,36
M G   ,ZS    ,WHI,2022,5
M G   ,ZS    ,WHI,2023,31
M G   ,ZS COR,SIL,2023,1
M G   ,ZS ESS,SIL,2023,1
M G   ,ZS EV ,BLK,2023,8
M G   ,ZS EV ,BLU,2022,1
M G   ,ZS EV ,BLU,2023,7
M G   ,ZS EV ,RED,2023,8
M G   ,ZS EV ,SIL,2023,1
M G   ,ZS EV ,WHI,2023,18
M G   ,ZS EX ,BLK,2023,1
M G   ,ZS EXC,BLK,2023,48
M G   ,ZS EXC,BLU,2023,24
M G   ,ZS EXC,RED,2023,25
M G   ,ZS EXC,SIL,2023,56
M G   ,ZS EXC,WHI,2022,1
M G   ,ZS EXC,WHI,2023,32
M G   ,ZS EXI,BLK,2023,1
M G   ,ZS T C,BLU,2023,1
M G   ,ZS T E,RED,2023,1
M G   ,ZS T V,WHI,2023,1
M G   ,ZS VIB,RED,2023,1
M G   ,ZS VIB,SIL,2023,1
M G   ,ZS ZST,BLU,2023,1
M G   ,ZST   ,BLK,2022,1
M G   ,ZST   ,BLK,2023,28
M G   ,ZST   ,BLU,2023,42
M G   ,ZST   ,RED,2023,41
M G   ,ZST   ,SIL,2023,27
M G   ,ZST   ,WHI,2023,56
M G   ,ZST CO,BLK,2023,8
M G   ,ZST CO,BLU,2023,6
M G   ,ZST CO,OGE,2023,1
M G   ,ZST CO,RED,2023,8
M G   ,ZST CO,SIL,2023,14
M G   ,ZST CO,WHI,2023,11
M G   ,ZST ES,BLK,2023,8
M G   ,ZST ES,BLU,2023,23
M G   ,ZST ES,RED,2023,17
M G   ,ZST ES,SIL,2023,22
M G   ,ZST ES,WHI,2023,27
M G   ,ZST EX,BLK,2023,14
M G   ,ZST EX,BLU,2023,4
M G   ,ZST EX,RED,2023,8
M G   ,ZST EX,SIL,2023,5
M G   ,ZST EX,WHI,2023,9
M G   ,ZST VI,BLK,2023,15
M G   ,ZST VI,BLU,2023,7
M G   ,ZST VI,OGE,2023,1
M G   ,ZST VI,RED,2023,7
M G   ,ZST VI,SIL,2023,5
M G   ,ZST VI,WHI,2023,16
M GUZZ,V100 M,RED,2023,2
M GUZZ,V100 M,WHI,2023,1
M GUZZ,V100 S,GRN,2023,2
M GUZZ,V100 S,GRY,2023,1
M GUZZ,V7 SPE,BLU,2022,2
M GUZZ,V7 SPE,SIL,2022,1
M GUZZ,V7 STO,BLK,2022,1
M GUZZ,V85 TT,BLU,2023,1
M GUZZ,V85 TT,GRN,2022,1
M GUZZ,V85 TT,YLW,2022,1
MACDON,2,BLU,2023,1
MACDON,CX8   ,WHI,2023,1
MACK  ,ANTHEM,BLU,2023,1
MACK  ,ANTHEM,WHI,2023,2
MACK  ,SUPERL,GRY,2023,1
MACK  ,SUPERL,WHI,2022,2
MACK  ,TRIDEN,WHI,2022,4
MACK  ,TRIDEN,WHI,2023,2
MAHIND,5 SERI,WHI,2023,1
MAHIND,PICK  ,RED,2023,1
MAHIND,S11 PI,WHI,2022,3
MAHIND,S6    ,SIL,2022,1
MAHIND,S6 PIK,SIL,2022,1
MAHIND,SCORPI,BLK,2023,1
MAHIND,SCORPI,GRN,2023,2
MANITO,      ,RED,2022,1
MANITO,MCX254,RED,2023,1
MANITO,MLTX84,RED,2022,3
MANITO,MT X  ,RED,2023,1
MASER ,GHIBLI,BLU,2023,1
MASER ,GREACA,WHI,2023,1
MASER ,GRECAL,BLK,2023,7
MASER ,GRECAL,BLU,2023,1
MASER ,GRECAL,BRZ,2023,2
MASER ,GRECAL,GRY,2023,5
MASER ,GRECAL,WHI,2023,11
MASS F,4707,RED,2023,1
MASS F,5709ES,RED,2023,1
MASS F,5710,RED,2022,1
MASS F,5711,RED,2023,1
MASS F,5711S ,RED,2022,1
MASS F,7 S 18,RED,2023,1
MASS F,7614,RED,2022,2
MASS F,7614,RED,2023,1
MASS F,7614 E,RED,2022,1
MASS F,7715S ,RED,2023,1
MASS F,7S155 ,RED,2023,1
MASS F,8737S ,RED,2023,1
MASS F,8S225 ,RED,2023,1
MASS F,TH6030,RED,2022,1
MATHEU,BT50  ,GRY,2023,1
MAXUS ,LDVB10,BLK,2023,1
MAZDA ,2,BLK,2023,6
MAZDA ,2,BLU,2023,8
MAZDA ,2,FWN,2023,1
MAZDA ,2,GLD,2023,2
MAZDA ,2,GRN,2023,1
MAZDA ,2,GRY,2023,7
MAZDA ,2,RED,2023,7
MAZDA ,2,SIL,2023,7
MAZDA ,2,WHI,2023,13
MAZDA ,200RAS,RED,2023,1
MAZDA ,3,BEI,2023,1
MAZDA ,3,BLK,2023,24
MAZDA ,3,BLU,2022,1
MAZDA ,3,BLU,2023,24
MAZDA ,3,GLD,2023,1
MAZDA ,3,GRY,2023,29
MAZDA ,3,RED,2023,21
MAZDA ,3,SIL,2023,9
MAZDA ,3,WHI,2022,1
MAZDA ,3,WHI,2023,43
MAZDA ,3 G20 ,WHI,2023,1
MAZDA ,3 G25 ,GRY,2023,1
MAZDA ,3 G25 ,WHI,2023,1
MAZDA ,300PAH,GRY,2023,1
MAZDA ,323P01,BLK,2023,1
MAZDA ,6,BLK,2022,2
MAZDA ,6,BLK,2023,3
MAZDA ,6,BLU,2022,2
MAZDA ,6,BLU,2023,3
MAZDA ,6,GRY,2022,1
MAZDA ,6,GRY,2023,4
MAZDA ,6,RED,2022,1
MAZDA ,6,RED,2023,3
MAZDA ,6,SIL,2023,3
MAZDA ,6,WHI,2022,2
MAZDA ,6,WHI,2023,6
MAZDA ,6 ANNI,WHI,2023,1
MAZDA ,6 G25 ,SIL,2023,1
MAZDA ,6 GT S,BLU,2023,1
MAZDA ,6 GTSP,GRY,2022,1
MAZDA ,BT 50 ,BLK,2023,1
MAZDA ,BT 50 ,RED,2023,1
MAZDA ,BT 50 ,WHI,2023,1
MAZDA ,BT50  ,BLK,2022,2
MAZDA ,BT50  ,BLK,2023,25
MAZDA ,BT50  ,BLU,2022,1
MAZDA ,BT50  ,BLU,2023,10
MAZDA ,BT50  ,GRY,2022,13
MAZDA ,BT50  ,GRY,2023,87
MAZDA ,BT50  ,RED,2022,2
MAZDA ,BT50  ,RED,2023,12
MAZDA ,BT50  ,SIL,2022,1
MAZDA ,BT50  ,SIL,2023,36
MAZDA ,BT50  ,WHI,2022,8
MAZDA ,BT50  ,WHI,2023,167
MAZDA ,BT50 D,GRY,2023,1
MAZDA ,BT50 D,SIL,2022,1
MAZDA ,BT50 D,WHI,2022,3
MAZDA ,BT50 D,WHI,2023,3
MAZDA ,BT50 G,BLK,2023,2
MAZDA ,BT50 G,BLU,2023,2
MAZDA ,BT50 G,WHI,2023,3
MAZDA ,BT50 P,GRY,2023,1
MAZDA ,BT50 T,WHI,2023,1
MAZDA ,BT50 X,GRY,2023,2
MAZDA ,BT50 X,SIL,2023,3
MAZDA ,BT50 X,WHI,2023,9
MAZDA ,CX 3  ,RED,2023,1
MAZDA ,CX 30 ,GRY,2023,1
MAZDA ,CX 30 ,SIL,2022,1
MAZDA ,CX 30 ,SIL,2023,1
MAZDA ,CX 30 ,WHI,2023,2
MAZDA ,CX 5  ,WHI,2023,1
MAZDA ,CX 5 A,BLU,2023,1
MAZDA ,CX 5 G,KHA,2023,1
MAZDA ,CX 5 G,SIL,2023,1
MAZDA ,CX 9  ,RED,2023,2
MAZDA ,CX 9  ,WHI,2023,1
MAZDA ,CX3   ,BEI,2023,12
MAZDA ,CX3   ,BLK,2022,1
MAZDA ,CX3   ,BLK,2023,38
MAZDA ,CX3   ,CRM,2023,5
MAZDA ,CX3   ,FWN,2023,4
MAZDA ,CX3   ,GLD,2022,1
MAZDA ,CX3   ,GLD,2023,5
MAZDA ,CX3   ,GRY,2022,1
MAZDA ,CX3   ,GRY,2023,69
MAZDA ,CX3   ,RED,2023,57
MAZDA ,CX3   ,SIL,2023,5
MAZDA ,CX3   ,WHI,2023,106
MAZDA ,CX3 AK,BEI,2023,1
MAZDA ,CX3 MA,BEI,2023,1
MAZDA ,CX3 MA,GRY,2023,2
MAZDA ,CX3 MA,RED,2023,1
MAZDA ,CX3 MA,WHI,2023,4
MAZDA ,CX3 S ,WHI,2023,1
MAZDA ,CX30  ,BEI,2023,5
MAZDA ,CX30  ,BLK,2023,32
MAZDA ,CX30  ,BLU,2023,55
MAZDA ,CX30  ,CRM,2023,1
MAZDA ,CX30  ,FWN,2023,3
MAZDA ,CX30  ,GLD,2023,7
MAZDA ,CX30  ,GRY,2023,75
MAZDA ,CX30  ,RED,2023,46
MAZDA ,CX30  ,SIL,2023,42
MAZDA ,CX30  ,WHI,2022,1
MAZDA ,CX30  ,WHI,2023,91
MAZDA ,CX30 G,BLK,2023,1
MAZDA ,CX30 G,BLU,2023,1
MAZDA ,CX30 G,GRY,2023,3
MAZDA ,CX30 G,RED,2023,2
MAZDA ,CX30 G,SIL,2023,2
MAZDA ,CX30 G,WHI,2023,3
MAZDA ,CX5   ,BEI,2023,11
MAZDA ,CX5   ,BLK,2022,2
MAZDA ,CX5   ,BLK,2023,79
MAZDA ,CX5   ,BLU,2022,3
MAZDA ,CX5   ,BLU,2023,137
MAZDA ,CX5   ,BRN,2023,1
MAZDA ,CX5   ,FWN,2023,2
MAZDA ,CX5   ,GLD,2023,4
MAZDA ,CX5   ,GRN,2022,1
MAZDA ,CX5   ,GRN,2023,1
MAZDA ,CX5   ,GRY,2022,2
MAZDA ,CX5   ,GRY,2023,134
MAZDA ,CX5   ,KHA,2023,3
MAZDA ,CX5   ,RED,2022,2
MAZDA ,CX5   ,RED,2023,74
MAZDA ,CX5   ,SIL,2022,2
MAZDA ,CX5   ,SIL,2023,60
MAZDA ,CX5   ,WHI,2022,9
MAZDA ,CX5   ,WHI,2023,164
MAZDA ,CX5 AK,GRY,2023,1
MAZDA ,CX5 AK,RED,2023,1
MAZDA ,CX5 G2,BLK,2022,1
MAZDA ,CX5 G2,BLK,2023,1
MAZDA ,CX5 G2,BLU,2023,2
MAZDA ,CX5 G2,KHA,2023,1
MAZDA ,CX5 G2,RED,2023,1
MAZDA ,CX5 G2,WHI,2023,3
MAZDA ,CX5 G3,BLU,2023,1
MAZDA ,CX5 G3,GRY,2023,2
MAZDA ,CX5 G3,WHI,2023,1
MAZDA ,CX5 GT,SIL,2023,1
MAZDA ,CX5 GT,WHI,2023,2
MAZDA ,CX5 MA,BLU,2023,2
MAZDA ,CX5 MA,GLD,2023,1
MAZDA ,CX5 MA,GRY,2023,1
MAZDA ,CX5 MA,RED,2023,1
MAZDA ,CX5 MA,SIL,2023,1
MAZDA ,CX5 TO,BLU,2023,1
MAZDA ,CX5 TO,GRY,2023,1
MAZDA ,CX5 TO,RED,2023,1
MAZDA ,CX5 TO,WHI,2023,1
MAZDA ,CX60  ,BLK,2023,3
MAZDA ,CX60  ,BLU,2023,3
MAZDA ,CX60  ,GLD,2023,2
MAZDA ,CX60  ,GRY,2023,7
MAZDA ,CX60  ,RED,2023,8
MAZDA ,CX60  ,WHI,2023,5
MAZDA ,CX8   ,BEI,2023,4
MAZDA ,CX8   ,BLK,2023,29
MAZDA ,CX8   ,BLU,2022,1
MAZDA ,CX8   ,BLU,2023,34
MAZDA ,CX8   ,BRN,2023,1
MAZDA ,CX8   ,CRM,2023,5
MAZDA ,CX8   ,FWN,2023,1
MAZDA ,CX8   ,GLD,2023,5
MAZDA ,CX8   ,GRY,2022,3
MAZDA ,CX8   ,GRY,2023,47
MAZDA ,CX8   ,RED,2023,15
MAZDA ,CX8   ,WHI,2023,52
MAZDA ,CX8 AS,WHI,2022,1
MAZDA ,CX8 SP,GRY,2023,1
MAZDA ,CX9   ,BLK,2022,2
MAZDA ,CX9   ,BLK,2023,29
MAZDA ,CX9   ,BLU,2022,1
MAZDA ,CX9   ,BLU,2023,20
MAZDA ,CX9   ,BRN,2023,1
MAZDA ,CX9   ,GRY,2022,1
MAZDA ,CX9   ,GRY,2023,43
MAZDA ,CX9   ,RED,2022,1
MAZDA ,CX9   ,RED,2023,8
MAZDA ,CX9   ,SIL,2022,1
MAZDA ,CX9   ,SIL,2023,11
MAZDA ,CX9   ,WHI,2022,2
MAZDA ,CX9   ,WHI,2023,43
MAZDA ,CX9 AZ,GRY,2023,1
MAZDA ,CX9 AZ,RED,2022,1
MAZDA ,CX9 GT,WHI,2023,1
MAZDA ,CX9 SP,SIL,2023,1
MAZDA ,CX9 SP,WHI,2023,1
MAZDA ,CX9 TO,GRY,2023,1
MAZDA ,CX9 TO,WHI,2023,1
MAZDA ,CX90  ,RED,2023,1
MAZDA ,CX90  ,WHI,2023,1
MAZDA ,MAZDA ,BEI,2023,3
MAZDA ,MAZDA ,BLK,2022,1
MAZDA ,MAZDA ,BLK,2023,7
MAZDA ,MAZDA ,BLU,2023,11
