CD_MAKE_VEH,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL
N HOLL,T475S ,BLU,2023,2
N HOLL,T5105 ,BLU,2023,2
N HOLL,T5110S,BLU,2023,1
N HOLL,T6020 ,BLU,2023,4
N HOLL,T6050T,BLU,2023,1
N HOLL,T6070 ,BLU,2023,3
N HOLL,T6180 ,BLU,2023,1
N HOLL,T7230 ,BLU,2023,1
N HOLL,T7245 ,BLU,2023,1
N HOLL,TD5110,BLU,2023,1
N HOLL,TD95  ,BLU,2023,1
N HOLL,TD95HC,BLU,2023,2
N HOLL,TT4.75,BLU,2023,1
N HOLL,TT465 ,BLU,2023,1
N HOLL,TT475 ,BLU,2023,1
N HOLL,TT475S,BLU,2022,1
NISSAN,JUKE  ,BLK,2023,4
NISSAN,JUKE  ,BLU,2023,4
NISSAN,JUKE  ,GRY,2023,7
NISSAN,JUKE  ,PUR,2023,1
NISSAN,JUKE  ,RED,2022,1
NISSAN,JUKE  ,RED,2023,4
NISSAN,JUKE  ,WHI,2023,8
NISSAN,JUKE T,RED,2023,1
NISSAN,LEAF  ,GRY,2023,1
NISSAN,LEAF  ,RED,2023,1
NISSAN,LEAF  ,WHI,2023,5
NISSAN,LEAF E,WHI,2023,3
NISSAN,NARVAR,GRY,2023,1
NISSAN,NAVARA,BLK,2023,13
NISSAN,NAVARA,GRY,2022,1
NISSAN,NAVARA,GRY,2023,25
NISSAN,NAVARA,RED,2023,2
NISSAN,NAVARA,SIL,2023,5
NISSAN,NAVARA,WHI,2022,1
NISSAN,NAVARA,WHI,2023,41
NISSAN,PATHFI,BLK,2023,6
NISSAN,PATHFI,BLU,2023,4
NISSAN,PATHFI,GRY,2022,1
NISSAN,PATHFI,GRY,2023,12
NISSAN,PATHFI,RED,2023,5
NISSAN,PATHFI,SIL,2022,1
NISSAN,PATHFI,SIL,2023,6
NISSAN,PATHFI,WHI,2022,1
NISSAN,PATHFI,WHI,2023,13
NISSAN,PATROL,BLK,2023,2
NISSAN,PATROL,GRY,2023,5
NISSAN,PATROL,WHI,2023,6
NISSAN,QASHQA,BLK,2023,19
NISSAN,QASHQA,BLU,2023,25
NISSAN,QASHQA,GLD,2023,1
NISSAN,QASHQA,GRY,2023,48
NISSAN,QASHQA,MRN,2023,1
NISSAN,QASHQA,RED,2023,15
NISSAN,QASHQA,SIL,2023,13
NISSAN,QASHQA,WHI,2023,60
NISSAN,QASHQI,GRY,2023,1
NISSAN,TIID06,WHI,2023,1
NISSAN,X TRAI,BLK,2023,1
NISSAN,X TRAI,WHI,2023,2
NISSAN,XTRAIL,BLK,2023,6
NISSAN,XTRAIL,BLU,2023,6
NISSAN,XTRAIL,GLD,2023,1
NISSAN,XTRAIL,GRY,2022,1
NISSAN,XTRAIL,GRY,2023,9
NISSAN,XTRAIL,RED,2023,10
NISSAN,XTRAIL,SIL,2022,1
NISSAN,XTRAIL,SIL,2023,4
NISSAN,XTRAIL,WHI,2022,1
NISSAN,XTRAIL,WHI,2023,20
NISSAN,Z     ,BLK,2023,1
NISSAN,Z     ,GRY,2023,1
NISSAN,Z     ,YLW,2023,5
NISSAN,Z Z PR,YLW,2023,1
PEUG  ,2008,GRY,2023,3
PEUG  ,2008,RED,2023,3
PEUG  ,2008,WHI,2022,2
PEUG  ,2008,WHI,2023,5
PEUG  ,3008,BLK,2023,3
PEUG  ,3008,BLU,2022,1
PEUG  ,3008,BLU,2023,2
PEUG  ,3008,GRY,2022,1
PEUG  ,3008,GRY,2023,6
PEUG  ,3008,RED,2022,3
PEUG  ,3008,RED,2023,1
PEUG  ,3008,WHI,2022,3
PEUG  ,3008,WHI,2023,4
PEUG  ,3008 G,GRY,2023,1
PEUG  ,308,BLU,2023,2
PEUG  ,308,GRN,2022,1
PEUG  ,308,GRN,2023,4
PEUG  ,308,GRY,2022,1
PEUG  ,308,GRY,2023,2
PEUG  ,308,RED,2023,3
PEUG  ,308,WHI,2022,1
PEUG  ,308,WHI,2023,2
PEUG  ,5008,BLK,2023,2
PEUG  ,5008,BLU,2022,1
PEUG  ,5008,BLU,2023,1
PEUG  ,5008,BRZ,2023,1
PEUG  ,5008,WHI,2023,3
PEUG  ,508,BLU,2023,1
PEUG  ,508,GRY,2023,1
PEUG  ,508,RED,2022,1
PEUG  ,508,WHI,2022,1
PEUG  ,BOXER ,WHI,2022,1
PEUG  ,BOXER ,WHI,2023,3
PEUG  ,DJANGO,GRN,2022,1
PEUG  ,DJANGO,WHI,2023,1
PEUG  ,EXPERT,BLK,2023,2
PEUG  ,EXPERT,GRY,2022,2
PEUG  ,EXPERT,GRY,2023,5
PEUG  ,EXPERT,SIL,2023,1
PEUG  ,EXPERT,WHI,2022,2
PEUG  ,EXPERT,WHI,2023,13
PEUG  ,PARTNE,BLK,2023,1
PEUG  ,PARTNE,GRY,2023,9
PEUG  ,PARTNE,WHI,2023,22
PIAGGI,MEDLEY,WHI,2022,1
PISTA ,PISTA ,BLK,2022,1
PISTA ,PISTA ,BLU,2022,1
PISTA ,PISTA1,BLU,2022,1
POLARI,      ,BRZ,2023,1
POLARI,1000PM,BLU,2023,1
POLARI,570,RED,2023,1
POLARI,570H0 ,BRN,2023,1
POLARI,DISEL ,GRN,2023,1
POLARI,R1000 ,GRN,2023,1
POLARI,RANGER,BLK,2023,1
POLARI,RANGER,BLU,2022,1
POLARI,RANGER,BLU,2023,1
POLARI,RANGER,BRN,2023,2
POLARI,RANGER,BRZ,2023,8
POLARI,RANGER,GLD,2023,1
POLARI,RANGER,GRN,2023,7
POLARI,RANGER,OGE,2023,1
POLARI,RANGER,RED,2023,1
POLARI,XP1000,BLK,2022,1
POLARI,XP1000,BLK,2023,1
POLARI,XP1000,GRY,2023,1
POLEST,2,BLK,2023,1
POLEST,2,BLU,2023,9
POLEST,2,GLD,2023,2
POLEST,2,GRY,2023,2
POLEST,2,SIL,2022,2
POLEST,2,SIL,2023,23
POLEST,2,WHI,2023,10
PORSCH,718 BO,GRN,2023,1
PORSCH,718 BO,PNK,2023,1
PORSCH,718 BO,WHI,2023,1
PORSCH,718 CA,BLK,2023,1
PORSCH,718 CA,BLU,2023,3
PORSCH,718 CA,GRY,2023,2
PORSCH,718 CA,SIL,2023,1
PORSCH,718 CA,WHI,2023,1
PORSCH,718 SP,BLU,2023,1
PORSCH,718 SP,WHI,2023,1
PORSCH,911,BLK,2023,1
PORSCH,911 CA,BLK,2023,1
PORSCH,911 CA,GRN,2023,2
PORSCH,911 CA,GRY,2023,1
PORSCH,911 CA,WHI,2023,1
PORSCH,911 CA,YLW,2023,1
PORSCH,911 DA,WHI,2023,1
PORSCH,911 GT,BLK,2023,2
PORSCH,911 GT,BLU,2023,1
PORSCH,911 GT,GRN,2023,1
PORSCH,911 GT,GRY,2023,1
PORSCH,911 GT,RED,2023,1
PORSCH,911 GT,SIL,2023,2
PORSCH,911 SP,GRY,2023,1
PORSCH,911 TA,BLK,2023,3
PORSCH,911 TA,GRY,2023,1
PORSCH,911 TA,SIL,2023,1
PORSCH,911 TA,WHI,2023,1
PORSCH,CAYENN,BEI,2023,2
PORSCH,CAYENN,BLK,2023,23
PORSCH,CAYENN,BLU,2023,3
PORSCH,CAYENN,GRN,2023,1
PORSCH,CAYENN,GRY,2023,15
PORSCH,CAYENN,RED,2023,1
PORSCH,CAYENN,WHI,2023,13
PORSCH,MACAN ,BLK,2023,19
PORSCH,MACAN ,BLU,2023,17
PORSCH,MACAN ,GRN,2023,1
PORSCH,MACAN ,GRY,2023,18
PORSCH,MACAN ,MRN,2023,2
PORSCH,MACAN ,OGE,2023,2
PORSCH,MACAN ,RED,2023,6
PORSCH,MACAN ,SIL,2023,3
PORSCH,MACAN ,WHI,2023,17
PORSCH,TAYCAN,BLK,2023,3
PORSCH,TAYCAN,BLU,2023,1
PORSCH,TAYCAN,GRY,2022,1
PORSCH,TAYCAN,GRY,2023,2
PORSCH,TAYCAN,PNK,2023,1
PORSCH,TAYCAN,RED,2023,2
PORSCH,TAYCAN,WHI,2023,2
PRNOTH,PANTHE,OGE,2022,1
QWMOTO,QWDE03,WHI,2023,1
R ENF ,CGT650,RED,2023,1
R ENF ,CLA350,BLK,2023,5
R ENF ,CLA350,GRY,2023,2
R ENF ,HIM410,SIL,2023,1
R ENF ,HIMAL ,BLK,2023,1
R ENF ,HIMALA,SIL,2023,1
R ENF ,HNT350,RED,2022,1
R ENF ,HUNTER,GRY,2023,1
R ENF ,INT650,BLK,2022,1
R ENF ,INT650,BLK,2023,1
R ENF ,INT650,OGE,2023,1
R ENF ,INT650,WHI,2023,2
R ENF ,MET350,BLK,2023,2
R ENF ,MET350,BLU,2023,1
R ENF ,MET350,GRN,2023,2
R ENF ,MET350,RED,2022,1
R ENF ,MET350,RED,2023,1
R ENF ,SCR411,BLK,2023,1
R ENF ,SMET65,RED,2023,1
R ENF ,SUPER ,BLK,2023,2
R ENF ,SUPER ,GRN,2023,5
R ENF ,SUPER ,RED,2023,2
R ROV ,RANGE ,BLU,2023,1
R ROV ,RANGE ,GRY,2023,1
R ROV ,RR SPO,GRY,2023,1
R ROV ,RR SPO,WHI,2022,1
R ROV ,SPORT ,BLK,2023,2
R ROV ,SPORT ,BLU,2023,1
R ROV ,SPORT ,GRY,2023,1
R ROV ,SPORT ,WHI,2023,1
RAM   ,1200 L,GRY,2023,1
RAM   ,1500,BLK,2023,27
RAM   ,1500,BLU,2023,3
RAM   ,1500,GRY,2022,1
RAM   ,1500,GRY,2023,7
RAM   ,1500,RED,2023,5
RAM   ,1500,SIL,2023,4
RAM   ,1500,WHI,2023,16
RAM   ,1500 D,BLK,2023,1
RAM   ,1500 D,RED,2023,1
RAM   ,1500 D,SIL,2022,1
RAM   ,1500 D,WHI,2023,2
RAM   ,1500 E,BLK,2022,1
RAM   ,1500 E,BLK,2023,26
RAM   ,1500 E,BLU,2023,3
RAM   ,1500 E,GRY,2023,15
RAM   ,1500 E,WHI,2022,2
RAM   ,1500 E,WHI,2023,24
RAM   ,1500 L,BLK,2022,2
RAM   ,1500 L,BLK,2023,45
RAM   ,1500 L,BLU,2023,1
RAM   ,1500 L,GRY,2023,16
RAM   ,1500 L,RED,2023,4
RAM   ,1500 L,SIL,2023,14
RAM   ,1500 L,WHI,2022,1
RAM   ,1500 L,WHI,2023,11
RAM   ,1500 T,BLU,2023,1
RAM   ,1500 T,GRY,2023,2
RAM   ,1500 T,RED,2022,1
RAM   ,1500 T,RED,2023,1
RAM   ,1500 W,BLK,2023,9
RAM   ,1500 W,BLU,2023,1
RAM   ,1500 W,GRY,2023,3
RAM   ,1500 W,WHI,2023,3
RAM   ,1500LI,WHI,2023,1
RAM   ,15400,GRY,2023,1
RAM   ,2500,BLK,2023,1
RAM   ,2500,GRY,2023,5
RAM   ,2500,WHI,2023,3
RAM   ,2500 L,BLK,2023,3
RAM   ,2500 L,GRN,2023,1
RAM   ,2500 L,GRY,2023,8
RAM   ,2500 L,WHI,2023,7
RAM   ,3500 L,WHI,2023,1
RAM   ,614621,BLK,2022,1
RAM   ,DS18  ,GRY,2022,1
RAM   ,DT    ,WHI,2022,1
RAM   ,LARAMI,GRY,2023,1
RAM   ,LIMITE,GRY,2023,1
RAM   ,WARLOC,RED,2023,1
REN   ,ARAKAN,RED,2022,1
REN   ,ARKANA,BLK,2022,7
REN   ,ARKANA,BLK,2023,2
REN   ,ARKANA,BLU,2022,6
REN   ,ARKANA,BLU,2023,2
REN   ,ARKANA,GRY,2022,11
REN   ,ARKANA,GRY,2023,3
REN   ,ARKANA,OGE,2022,4
REN   ,ARKANA,OGE,2023,1
REN   ,ARKANA,RED,2022,5
REN   ,ARKANA,WHI,2022,12
REN   ,ARKANA,WHI,2023,3
REN   ,CAPTUR,BLK,2022,1
REN   ,CAPTUR,BLU,2022,1
REN   ,CAPTUR,BLU,2023,2
REN   ,CAPTUR,GRY,2022,3
REN   ,CAPTUR,GRY,2023,1
REN   ,CAPTUR,OGE,2022,5
REN   ,CAPTUR,RED,2022,2
REN   ,CAPTUR,RED,2023,2
REN   ,CAPTUR,WHI,2022,3
REN   ,CAPTUR,WHI,2023,7
REN   ,JRV   ,BLU,2023,1
REN   ,KANGOO,WHI,2022,2
REN   ,KOLEOS,BLK,2022,3
REN   ,KOLEOS,BLK,2023,13
REN   ,KOLEOS,GRY,2022,6
REN   ,KOLEOS,GRY,2023,19
REN   ,KOLEOS,RED,2022,6
REN   ,KOLEOS,RED,2023,9
REN   ,KOLEOS,WHI,2022,5
REN   ,KOLEOS,WHI,2023,17
REN   ,MASTER,BLK,2023,4
REN   ,MASTER,GRY,2023,3
REN   ,MASTER,WHI,2022,1
REN   ,MASTER,WHI,2023,33
REN   ,MEGANE,BLK,2023,1
REN   ,MEGANE,WHI,2022,1
REN   ,TRAFFI,GRY,2023,1
REN   ,TRAFIC,BLK,2023,11
REN   ,TRAFIC,BLU,2023,6
REN   ,TRAFIC,GRY,2023,26
REN   ,TRAFIC,RED,2023,1
REN   ,TRAFIC,WHI,2022,5
REN   ,TRAFIC,WHI,2023,58
REN   ,WINDSO,WHI,2022,1
RIEJU ,MR300 ,WHI,2022,1
ROYAL ,INTERC,OGE,2023,1
ROYEN ,350CLA,GRY,2023,1
ROYEN ,SM650 ,BLK,2023,2
S W M ,SWMA2 ,YLW,2022,4
SCANIA,738787,WHI,2023,1
SCANIA,G 450 ,WHI,2023,3
SCANIA,G 500 ,WHI,2023,1
SCANIA,G 540 ,WHI,2023,5
SCANIA,G 560 ,WHI,2023,2
SCANIA,K3101B,WHI,2023,1
SCANIA,K310IB,WHI,2023,1
SCANIA,K320CB,WHI,2023,3
SCANIA,P 280 ,WHI,2023,1
SCANIA,P 320 ,RED,2023,1
SCANIA,P 460 ,WHI,2023,2
SCANIA,R 540 ,WHI,2023,1
SCANIA,R 560 ,RED,2023,1
SCANIA,R 560 ,WHI,2023,7
SCANIA,R 620 ,WHI,2023,4
SCANIA,R 660 ,GRY,2023,1
SCANIA,R 660 ,WHI,2023,1
SCANIA,R 770 ,WHI,2023,4
SEA   ,300 85,WHI,2022,1
SEGWAY,FUGLEM,BLK,2023,1
SHERCO,250 2S,BLU,2022,1
SHERCO,250SE ,BLU,2023,1
SHERCO,300 2T,BLU,2023,5
SHERCO,3002ST,BLU,2022,4
SHERCO,3002ST,BLU,2023,8
SHERCO,3004ST,BLU,2022,2
SHERCO,4804ST,BLU,2023,1
SHERCO,FACTOR,BLU,2023,1
SHERCO,S6    ,BLU,2023,1
SHERCO,SE300 ,BLU,2023,1
SHERCO,SEF500,BLU,2023,1
SINO  ,C7H   ,WHI,2023,1
SINO  ,G7540 ,WHI,2023,1
SINO  ,SINO  ,WHI,2023,1
SINO  ,T5G   ,WHI,2023,4
SINO  ,T5G330,WHI,2023,3
SINO  ,ZZ3256,WHI,2023,1
SKODA ,FABIA ,BLK,2023,4
SKODA ,FABIA ,BLU,2023,3
SKODA ,FABIA ,GRY,2023,4
SKODA ,FABIA ,RED,2023,2
SKODA ,FABIA ,WHI,2023,1
SKODA ,KAMIQ ,BLK,2022,2
SKODA ,KAMIQ ,BLK,2023,13
SKODA ,KAMIQ ,BLU,2022,2
SKODA ,KAMIQ ,BLU,2023,7
SKODA ,KAMIQ ,GRY,2023,19
SKODA ,KAMIQ ,OGE,2023,3
SKODA ,KAMIQ ,RED,2022,2
SKODA ,KAMIQ ,RED,2023,4
SKODA ,KAMIQ ,SIL,2022,2
SKODA ,KAMIQ ,SIL,2023,6
SKODA ,KAMIQ ,WHI,2023,25
SKODA ,KARO  ,RED,2023,1
SKODA ,KAROQ ,BLK,2022,2
SKODA ,KAROQ ,BLK,2023,14
SKODA ,KAROQ ,BLU,2023,1
SKODA ,KAROQ ,GRY,2022,3
SKODA ,KAROQ ,GRY,2023,21
SKODA ,KAROQ ,OGE,2022,1
SKODA ,KAROQ ,OGE,2023,2
SKODA ,KAROQ ,SIL,2022,1
SKODA ,KAROQ ,SIL,2023,6
SKODA ,KAROQ ,WHI,2023,14
SKODA ,KODIAQ,BLK,2022,1
SKODA ,KODIAQ,BLK,2023,6
SKODA ,KODIAQ,BLU,2022,1
SKODA ,KODIAQ,BLU,2023,9
SKODA ,KODIAQ,GRY,2022,1
SKODA ,KODIAQ,GRY,2023,27
SKODA ,KODIAQ,RED,2023,1
SKODA ,KODIAQ,SIL,2023,8
SKODA ,KODIAQ,WHI,2023,8
SKODA ,OCTAVI,BLK,2022,1
SKODA ,OCTAVI,BLK,2023,6
SKODA ,OCTAVI,BLU,2023,3
SKODA ,OCTAVI,GRN,2023,4
SKODA ,OCTAVI,GRY,2022,1
SKODA ,OCTAVI,GRY,2023,7
SKODA ,OCTAVI,RED,2023,1
SKODA ,OCTAVI,SIL,2022,1
SKODA ,OCTAVI,WHI,2022,1
SKODA ,OCTAVI,WHI,2023,15
SKODA ,SCALA ,BLK,2023,3
SKODA ,SCALA ,BLU,2023,2
SKODA ,SCALA ,GRY,2023,9
SKODA ,SCALA ,SIL,2023,4
SKODA ,SCALA ,WHI,2022,3
SKODA ,SCALA ,WHI,2023,4
SKODA ,SUPERB,GRY,2023,7
SKODA ,SUPERB,WHI,2023,3
SPRAYL,LEEB  ,RED,2022,2
SSANGY,KORAND,BLK,2023,5
SSANGY,KORAND,BLU,2023,6
SSANGY,KORAND,GRY,2023,7
SSANGY,KORAND,WHI,2022,1
SSANGY,KORAND,WHI,2023,5
SSANGY,MUSSO ,BLK,2022,4
SSANGY,MUSSO ,BLK,2023,19
SSANGY,MUSSO ,BLU,2022,1
SSANGY,MUSSO ,BLU,2023,10
SSANGY,MUSSO ,GRN,2022,1
SSANGY,MUSSO ,GRY,2022,3
SSANGY,MUSSO ,GRY,2023,35
SSANGY,MUSSO ,RED,2022,1
SSANGY,MUSSO ,RED,2023,12
SSANGY,MUSSO ,WHI,2022,6
SSANGY,MUSSO ,WHI,2023,44
SSANGY,REXTON,BLK,2023,18
SSANGY,REXTON,BLU,2023,9
SSANGY,REXTON,GRN,2023,1
SSANGY,REXTON,GRY,2022,1
SSANGY,REXTON,GRY,2023,12
SSANGY,REXTON,SIL,2023,3
SSANGY,REXTON,WHI,2022,1
SSANGY,REXTON,WHI,2023,28
SUBARU,BRZ   ,BLU,2023,15
SUBARU,BRZ   ,GRY,2023,5
SUBARU,BRZ   ,SIL,2023,2
SUBARU,BRZ   ,WHI,2023,7
SUBARU,BRZ CO,BLU,2023,1
SUBARU,BRZ CO,SIL,2023,1
SUBARU,BRZ S ,BLU,2023,1
SUBARU,CROSST,BLK,2023,21
SUBARU,CROSST,BLU,2023,140
SUBARU,CROSST,GRY,2023,56
SUBARU,CROSST,OGE,2023,29
SUBARU,CROSST,RED,2023,17
SUBARU,CROSST,SIL,2023,36
SUBARU,CROSST,WHI,2023,112
SUBARU,CROSTR,BLU,2023,1
SUBARU,CROSTR,WHI,2023,1
SUBARU,FOREST,BLK,2023,18
SUBARU,FOREST,BLU,2023,41
SUBARU,FOREST,BRZ,2023,11
SUBARU,FOREST,GRN,2023,21
SUBARU,FOREST,GRY,2022,1
SUBARU,FOREST,GRY,2023,77
SUBARU,FOREST,RED,2023,16
SUBARU,FOREST,SIL,2022,1
SUBARU,FOREST,SIL,2023,36
SUBARU,FOREST,WHI,2022,1
SUBARU,FOREST,WHI,2023,114
SUBARU,IMPREZ,BLK,2023,5
SUBARU,IMPREZ,GRY,2023,10
SUBARU,IMPREZ,RED,2023,3
SUBARU,IMPREZ,SIL,2023,1
SUBARU,IMPREZ,WHI,2023,6
SUBARU,OIUTBA,GRN,2023,1
SUBARU,OUTBAC,BLK,2023,17
SUBARU,OUTBAC,BLU,2023,71
SUBARU,OUTBAC,BRZ,2023,11
SUBARU,OUTBAC,GRN,2022,1
SUBARU,OUTBAC,GRN,2023,36
SUBARU,OUTBAC,GRY,2023,98
SUBARU,OUTBAC,RED,2023,13
SUBARU,OUTBAC,SIL,2023,40
SUBARU,OUTBAC,WHI,2023,90
SUBARU,WRX   ,BLK,2023,6
SUBARU,WRX   ,BLU,2023,23
SUBARU,WRX   ,GRY,2023,13
SUBARU,WRX   ,RED,2023,1
SUBARU,WRX   ,SIL,2022,1
SUBARU,WRX   ,SIL,2023,3
SUBARU,WRX   ,WHI,2023,6
SUBARU,WRX SP,WHI,2023,1
SUBARU,WRX TS,SIL,2023,1
SUMMIT,2000,OGE,2022,1
SUPERS,VMOTO ,GRN,2022,1
SURRON,QL3000,BLK,2022,1
SURRON,QL3000,SIL,2022,1
SUZUKI,AGILIT,WHI,2023,1
SUZUKI,BALENO,SIL,2022,1
SUZUKI,BALENO,SIL,2023,5
SUZUKI,BALENO,WHI,2023,2
SUZUKI,DL1050,BLU,2023,1
SUZUKI,DL250 ,OGE,2023,2
SUZUKI,DL65AU,BLU,2022,1
SUZUKI,DL65AU,BLU,2023,1
SUZUKI,DL800 ,BLK,2023,2
SUZUKI,DL800 ,GRY,2023,1
SUZUKI,DL800 ,YLW,2023,1
SUZUKI,DL800D,YLW,2023,2
SUZUKI,DRZ400,YLW,2022,2
SUZUKI,DRZ400,YLW,2023,1
SUZUKI,DRZ40E,YLW,2022,2
SUZUKI,DS250 ,OGE,2023,1
SUZUKI,DS250R,OGE,2023,1
SUZUKI,GRAND ,BLK,2023,1
SUZUKI,GSX   ,GRY,2023,1
SUZUKI,GSX130,BLK,2023,1
SUZUKI,GSX130,GRY,2023,2
SUZUKI,GSX800,BLK,2023,1
SUZUKI,GSX800,BLU,2023,5
SUZUKI,GSX800,WHI,2023,2
SUZUKI,GSXR10,BLK,2023,1
SUZUKI,GSXR10,BLU,2023,1
SUZUKI,GSXR10,GRY,2022,1
SUZUKI,GSXS10,BLU,2022,2
SUZUKI,GSXS10,BLU,2023,2
SUZUKI,GSXS12,BLK,2022,1
SUZUKI,GSXS12,BLK,2023,1
SUZUKI,GSXS75,BLU,2022,3
SUZUKI,GSXS75,BLU,2023,1
SUZUKI,HATCHB,WHI,2023,1
SUZUKI,IGNIS ,BEI,2023,2
SUZUKI,IGNIS ,BLK,2022,1
SUZUKI,IGNIS ,BLK,2023,4
SUZUKI,IGNIS ,CRM,2023,1
SUZUKI,IGNIS ,GRN,2023,4
SUZUKI,IGNIS ,GRY,2022,2
SUZUKI,IGNIS ,GRY,2023,5
SUZUKI,IGNIS ,KHA,2023,2
SUZUKI,IGNIS ,RED,2023,4
SUZUKI,IGNIS ,WHI,2022,3
SUZUKI,IGNIS ,WHI,2023,12
SUZUKI,JIMNY ,BEI,2023,2
SUZUKI,JIMNY ,BLK,2023,5
SUZUKI,JIMNY ,BLU,2023,6
SUZUKI,JIMNY ,CRM,2023,2
SUZUKI,JIMNY ,GRN,2023,24
SUZUKI,JIMNY ,GRY,2023,22
SUZUKI,JIMNY ,KHA,2023,1
SUZUKI,JIMNY ,TAN,2023,1
SUZUKI,JIMNY ,WHI,2023,32
SUZUKI,JIMNY ,YLW,2023,7
SUZUKI,S CROS,BLU,2022,1
SUZUKI,S CROS,WHI,2023,1
SUZUKI,SCROSS,BLK,2023,1
SUZUKI,SCROSS,BLU,2022,1
SUZUKI,SCROSS,BLU,2023,3
SUZUKI,SCROSS,GRY,2023,5
SUZUKI,SCROSS,RED,2023,2
SUZUKI,SCROSS,WHI,2023,8
SUZUKI,SV650A,BLK,2023,1
SUZUKI,SWIFT ,BLK,2022,2
SUZUKI,SWIFT ,BLK,2023,12
SUZUKI,SWIFT ,BLU,2023,34
SUZUKI,SWIFT ,GRY,2022,1
SUZUKI,SWIFT ,GRY,2023,36
SUZUKI,SWIFT ,OGE,2023,3
SUZUKI,SWIFT ,RED,2022,2
SUZUKI,SWIFT ,RED,2023,33
SUZUKI,SWIFT ,SIL,2022,1
SUZUKI,SWIFT ,SIL,2023,26
SUZUKI,SWIFT ,WHI,2022,1
SUZUKI,SWIFT ,WHI,2023,69
SUZUKI,SWIFT ,YLW,2023,1
SUZUKI,UK110 ,BLU,2023,1
SUZUKI,UK110 ,WHI,2023,10
SUZUKI,UK110N,BLU,2023,1
SUZUKI,UN125 ,WHI,2023,2
SUZUKI,VITARA,BEI,2023,1
SUZUKI,VITARA,BLK,2022,1
SUZUKI,VITARA,BLK,2023,1
SUZUKI,VITARA,BLU,2023,4
SUZUKI,VITARA,CRM,2023,2
SUZUKI,VITARA,GRY,2022,2
SUZUKI,VITARA,GRY,2023,2
SUZUKI,VITARA,RED,2022,1
SUZUKI,VITARA,RED,2023,1
SUZUKI,VITARA,TUR,2023,6
SUZUKI,VITARA,WHI,2023,1
SUZUKI,VITARA,YLW,2022,2
SUZUKI,VSTROM,YLW,2023,1
SYM   ,HD300 ,GRY,2022,1
SYM   ,ORBIT ,RED,2023,1
T C M ,FG35T3,WHI,2023,1
T R S ,RR250 ,WHI,2023,1
TALRIA,STING ,BLK,2023,1
TEEBRO,LANDCR,GRY,2023,1
TERBER,      ,WHI,2023,1
TERBER,YT220 ,WHI,2023,1
TEREX ,MAC25 ,WHI,2023,1
TEREX ,WHI   ,WHI,2023,1
TESLA ,2023,WHI,2023,1
TESLA ,M3 LR ,BLK,2023,13
TESLA ,M3 LR ,BLU,2023,26
TESLA ,M3 LR ,GRY,2023,17
TESLA ,M3 LR ,RED,2023,14
TESLA ,M3 LR ,WHI,2023,35
TESLA ,M3 PRF,BLK,2023,15
TESLA ,M3 PRF,BLU,2023,5
TESLA ,M3 PRF,GRY,2023,3
TESLA ,M3 PRF,RED,2023,2
TESLA ,M3 PRF,WHI,2023,11
TESLA ,M3 RWD,BLK,2023,59
TESLA ,M3 RWD,BLU,2023,30
TESLA ,M3 RWD,GRY,2023,44
TESLA ,M3 RWD,RED,2023,38
TESLA ,M3 RWD,WHI,2023,194
TESLA ,MY LR ,BLK,2023,17
TESLA ,MY LR ,BLU,2023,15
TESLA ,MY LR ,GRY,2023,23
TESLA ,MY LR ,RED,2023,8
TESLA ,MY LR ,WHI,2023,63
TESLA ,MY PER,WHI,2023,4
TESLA ,MY PRF,BLK,2023,1
TESLA ,MY PRF,BLU,2023,6
TESLA ,MY PRF,GRY,2023,14
TESLA ,MY PRF,RED,2023,9
TESLA ,MY PRF,WHI,2023,32
TESLA ,MY RWD,BLK,2023,226
TESLA ,MY RWD,BLU,2023,216
TESLA ,MY RWD,GRY,2023,274
TESLA ,MY RWD,RED,2023,78
TESLA ,MY RWD,SIL,2023,2
TESLA ,MY RWD,WHI,2023,776
TGB   ,BLADE ,GRN,2023,1
TGB   ,BLADE ,RED,2023,1
TGB   ,BLADE1,BLK,2022,1
TGB   ,BLADE5,GRN,2023,1
TM    ,144EN ,BLU,2022,1
TORO  ,9060,RED,2023,1
TORO  ,GM4000,RED,2023,2
TORO  ,GTX   ,RED,2023,3
TOYOTA,      ,BLK,2023,1
TOYOTA,328FG ,OGE,2022,1
TOYOTA,328FG1,OGE,2023,1
TOYOTA,328FG2,OGE,2022,1
TOYOTA,328FG2,OGE,2023,2
TOYOTA,328FG3,OGE,2023,1
TOYOTA,86,BLU,2023,12
TOYOTA,86,OGE,2023,2
TOYOTA,86,RED,2023,1
TOYOTA,8FBE18,OGE,2023,1
TOYOTA,8FBE20,OGE,2022,1
TOYOTA,8FBE20,OGE,2023,1
TOYOTA,8FBN25,OGE,2022,1
TOYOTA,8FBN25,OGE,2023,1
TOYOTA,8FD50N,OGE,2022,3
TOYOTA,ALPHAR,BLK,2023,1
TOYOTA,ALPHRD,BLK,2023,1
TOYOTA,C HR  ,GRY,2023,3
TOYOTA,C HR  ,WHI,2023,3
TOYOTA,C HR K,BLK,2023,1
TOYOTA,C HR K,RED,2023,1
TOYOTA,C HR K,SIL,2023,1
TOYOTA,C HR K,WHI,2023,1
TOYOTA,CAMRY ,BLK,2023,10
TOYOTA,CAMRY ,BLU,2023,16
