CD_MAKE_VEH,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL
KAWASA,EX650F,GRN,2022,2
KAWASA,EX650F,GRN,2023,2
KAWASA,EX650F,GRY,2022,1
KAWASA,KAF700,GRN,2023,2
KAWASA,KAF820,GRN,2023,2
KAWASA,KAT820,GRN,2023,1
KAWASA,KL650 ,GRY,2023,1
KAWASA,KLE650,BLK,2023,1
KAWASA,KLE650,GRY,2022,1
KAWASA,KLE650,GRY,2023,1
KAWASA,KLX   ,GRN,2023,1
KAWASA,KLX140,GRN,2023,1
KAWASA,KLX150,GRN,2023,3
KAWASA,KLX230,GRN,2022,1
KAWASA,KLX230,GRN,2023,1
KAWASA,KLX250,GRN,2023,1
KAWASA,KLX300,GRN,2023,1
KAWASA,KX250X,GRN,2023,1
KAWASA,KX450 ,GRN,2022,1
KAWASA,MULEPR,GRN,2023,1
KAWASA,ZR900 ,SIL,2022,1
KAWASA,ZR900C,BLK,2023,1
KAWASA,ZR900C,GRN,2023,1
KAWASA,ZX1000,BLK,2022,1
KAWASA,ZX6R  ,GRN,2023,1
KENWTH,K200  ,BLK,2023,1
KENWTH,K200  ,BLU,2023,1
KENWTH,K200  ,GRY,2023,1
KENWTH,K200  ,RED,2023,1
KENWTH,K200  ,WHI,2022,2
KENWTH,K200  ,WHI,2023,5
KENWTH,K220  ,WHI,2023,1
KENWTH,T360  ,WHI,2023,1
KENWTH,T360A ,AQU,2023,1
KENWTH,T360A ,GRN,2023,1
KENWTH,T360A ,WHI,2023,5
KENWTH,T360A ,YLW,2023,2
KENWTH,T410  ,BLU,2023,1
KENWTH,T410SA,GRY,2022,1
KENWTH,T410SA,SIL,2023,3
KENWTH,T410SA,WHI,2023,1
KENWTH,T610  ,WHI,2023,8
KENWTH,T610SA,BLU,2023,1
KENWTH,T610SA,RED,2022,1
KENWTH,T610SA,WHI,2023,2
KENWTH,T659  ,WHI,2022,1
KENWTH,T909  ,BLU,2023,2
KENWTH,T909  ,GRN,2023,2
KENWTH,T909  ,GRY,2023,1
KENWTH,T909  ,MRN,2023,1
KENWTH,T909  ,WHI,2023,2
KENWTH,W900SA,BLU,2022,1
KENWTH,W900SA,GRN,2022,1
KENWTH,W900SA,WHI,2022,3
KENWTH,W900SA,WHI,2023,4
KIA   ,BD CER,GRY,2023,2
KIA   ,BD CER,RED,2023,1
KIA   ,BD CER,SIL,2023,1
KIA   ,BD CER,WHI,2023,3
KIA   ,CARN  ,GRY,2023,1
KIA   ,CARNIV,BLK,2023,27
KIA   ,CARNIV,BLU,2023,49
KIA   ,CARNIV,GRY,2023,45
KIA   ,CARNIV,RED,2023,6
KIA   ,CARNIV,SIL,2023,28
KIA   ,CARNIV,WHI,2022,1
KIA   ,CARNIV,WHI,2023,104
KIA   ,CARNVI,WHI,2023,1
KIA   ,CERATO,BLK,2023,18
KIA   ,CERATO,BLU,2023,9
KIA   ,CERATO,GRY,2023,27
KIA   ,CERATO,RED,2023,15
KIA   ,CERATO,SIL,2023,6
KIA   ,CERATO,WHI,2023,34
KIA   ,EV6   ,BLK,2023,8
KIA   ,EV6   ,GRY,2023,10
KIA   ,EV6   ,RED,2023,7
KIA   ,EV6   ,SIL,2023,1
KIA   ,EV6   ,WHI,2023,19
KIA   ,EV6 GT,RED,2023,1
KIA   ,KA4 CA,WHI,2023,1
KIA   ,MQ4 SO,SIL,2023,1
KIA   ,NIRO  ,BLK,2023,1
KIA   ,NIRO  ,BLU,2023,1
KIA   ,NIRO  ,GRN,2023,2
KIA   ,NIRO  ,GRY,2023,1
KIA   ,NIRO  ,RED,2023,3
KIA   ,NIRO  ,WHI,2023,18
KIA   ,NIRO E,BLU,2023,1
KIA   ,NIRO E,GRN,2023,1
KIA   ,NIRO E,GRY,2023,1
KIA   ,NIRO E,WHI,2023,1
KIA   ,NIRO H,GRN,2023,1
KIA   ,NQ5 SP,GRY,2023,1
KIA   ,NQ5 SP,WHI,2023,1
KIA   ,PICANT,BLK,2023,54
KIA   ,PICANT,GRY,2023,96
KIA   ,PICANT,PNK,2023,1
KIA   ,PICANT,SIL,2023,23
KIA   ,PICANT,WHI,2023,121
KIA   ,PICANT,YLW,2023,8
KIA   ,QASHQA,WHI,2023,1
KIA   ,RIO   ,BLK,2023,16
KIA   ,RIO   ,BLU,2023,34
KIA   ,RIO   ,GRY,2023,34
KIA   ,RIO   ,RED,2023,20
KIA   ,RIO   ,SIL,2023,3
KIA   ,RIO   ,WHI,2023,75
KIA   ,RIO   ,YLW,2023,17
KIA   ,RIO GT,GRY,2023,2
KIA   ,RIO GT,RED,2023,2
KIA   ,RIO PE,RED,2023,1
KIA   ,RIO S ,WHI,2023,1
KIA   ,RIO SP,BLK,2023,1
KIA   ,SELTOS,BLK,2023,10
KIA   ,SELTOS,BLU,2023,23
KIA   ,SELTOS,GRY,2023,34
KIA   ,SELTOS,OGE,2023,4
KIA   ,SELTOS,WHI,2023,17
KIA   ,SG2 NI,GRY,2023,1
KIA   ,SOREN ,GRY,2023,1
KIA   ,SORENT,BLK,2023,13
KIA   ,SORENT,BLU,2023,23
KIA   ,SORENT,GRY,2023,20
KIA   ,SORENT,SIL,2023,8
KIA   ,SORENT,WHI,2023,24
KIA   ,SORREN,BLU,2023,2
KIA   ,SORREN,GRY,2023,1
KIA   ,SORREN,SIL,2022,1
KIA   ,SORRET,WHI,2022,1
KIA   ,SP0RTA,WHI,2023,1
KIA   ,SP2 SE,BLU,2023,1
KIA   ,SP2 SE,GRY,2023,1
KIA   ,SP2 SE,SIL,2023,1
KIA   ,SP2 SE,WHI,2023,2
KIA   ,SPORT ,BLK,2023,1
KIA   ,SPORTA,BLK,2023,41
KIA   ,SPORTA,BLU,2023,74
KIA   ,SPORTA,GRN,2023,15
KIA   ,SPORTA,GRY,2023,92
KIA   ,SPORTA,RED,2023,39
KIA   ,SPORTA,WHI,2023,112
KIA   ,SPTAGE,GRN,2023,1
KIA   ,STINGE,BLK,2023,4
KIA   ,STINGE,BLU,2023,3
KIA   ,STINGE,GRY,2023,6
KIA   ,STINGE,RED,2023,2
KIA   ,STINGE,WHI,2023,8
KIA   ,STONC ,GRY,2023,1
KIA   ,STONIC,BLK,2023,22
KIA   ,STONIC,BLU,2023,35
KIA   ,STONIC,GRY,2023,39
KIA   ,STONIC,RED,2023,17
KIA   ,STONIC,SIL,2023,20
KIA   ,STONIC,WHI,2023,71
KIA   ,STONIC,YLW,2023,13
KIOTI ,CK4210,OGE,2023,2
KIOTI ,DELIVE,WHI,2023,1
KIOTI ,DK4810,RED,2023,1
KIOTI ,DK5810,OGE,2023,1
KIOTI ,EX5310,OGE,2023,1
KIOTI ,EX5810,OGE,2023,2
KIOTI ,HX1401,OGE,2023,1
KIOTI ,K92400,OGE,2023,1
KIOTI ,PX1052,OGE,2022,1
KIOTI ,PX1052,OGE,2023,3
KIOTI ,PX1153,OGE,2023,3
KIOTI ,RX8030,OGE,2023,4
KOBELC,SK135 ,BLU,2023,1
KOBELC,SK25SR,GRN,2022,1
KOBELC,SK260L,BLU,2023,1
KOMATS,GD555 ,YLW,2023,1
KRAMER,KT407 ,GRN,2022,1
KTM   ,350   ,BLU,2023,1
KTM   ,350EXC,OGE,2022,1
KTM   ,EXC F ,OGE,2023,1
KUBOTA,B3150 ,OGE,2023,2
KUBOTA,BX23SL,OGE,2023,1
KUBOTA,HVX900,OGE,2023,1
KUBOTA,K0083 ,OGE,2023,2
KUBOTA,L3800 ,OGE,2023,2
KUBOTA,L3800H,OGE,2022,1
KUBOTA,L4240 ,OGE,2023,1
KUBOTA,L4600H,OGE,2022,1
KUBOTA,L5740D,OGE,2023,1
KUBOTA,M110GX,OGE,2023,2
KUBOTA,M135GX,OGE,2023,1
KUBOTA,M5101 ,OGE,2023,3
KUBOTA,M7040 ,OGE,2023,2
KUBOTA,M7040D,OGE,2023,1
KUBOTA,M7040S,OGE,2022,1
KUBOTA,M7040S,OGE,2023,1
KUBOTA,M71325,OGE,2023,1
KUBOTA,M7152S,OGE,2022,1
KUBOTA,M9540 ,OGE,2023,1
KUBOTA,M9540D,OGE,2022,1
KUBOTA,M9540D,OGE,2023,1
KUBOTA,MX5200,OGE,2023,3
KUBOTA,RTV   ,OGE,2023,3
KUBOTA,RTV X1,OGE,2023,1
KUBOTA,RTV X9,OGE,2023,9
KUBOTA,RTV520,OGE,2023,1
KUBOTA,RTVX90,OGE,2023,3
KUBOTA,SVL65 ,OGE,2023,1
KUBOTA,U25   ,OGE,2023,1
KUBOTA,U253HG,OGE,2023,1
KUBOTA,U48 4G,OGE,2023,1
KUBOTA,X1120 ,OGE,2023,1
KUBOTA,ZD1011,OGE,2023,1
KYMCO ,AGILIT,BLK,2023,7
KYMCO ,AGILIT,GRY,2023,1
KYMCO ,AGILIT,WHI,2023,4
KYMCO ,LIKE  ,WHI,2023,2
KYMCO ,LIKE 1,BLK,2023,1
KYMCO ,LIKE 1,GRY,2023,1
KYMCO ,LIKE 1,WHI,2023,1
KYMCO ,LIKE12,WHI,2023,2
KYMCO ,MXU550,BLU,2023,1
L BOSS,800D  ,OGE,2023,1
L ROV ,DEFEND,BLK,2022,1
L ROV ,DEFEND,BLK,2023,48
L ROV ,DEFEND,BLU,2023,6
L ROV ,DEFEND,BRN,2023,3
L ROV ,DEFEND,BRZ,2023,5
L ROV ,DEFEND,GRN,2022,1
L ROV ,DEFEND,GRN,2023,37
L ROV ,DEFEND,GRY,2023,31
L ROV ,DEFEND,RED,2023,1
L ROV ,DEFEND,SIL,2023,8
L ROV ,DEFEND,WHI,2023,29
L ROV ,DISCOV,BLK,2023,3
L ROV ,DISCOV,BRZ,2023,3
L ROV ,DISCOV,GRY,2023,5
L ROV ,DISCOV,SIL,2023,3
L ROV ,DISCOV,WHI,2023,4
L ROV ,EVOQUE,BLK,2023,1
L ROV ,F PACE,GRY,2023,1
L ROV ,RANGE ,BLK,2023,7
L ROV ,RANGE ,BLU,2023,2
L ROV ,RANGE ,GRY,2023,3
L ROV ,RANGE ,RED,2023,1
L ROV ,RANGE ,SIL,2023,1
L ROV ,RANGE ,WHI,2023,9
LAMB G,HURACA,WHI,2023,1
LAMB G,URUS  ,BLK,2023,1
LAMB G,URUS  ,GRY,2023,2
LAMBR ,V200  ,GRN,2023,2
LDV   ,D90   ,BLK,2023,3
LDV   ,D90   ,BLU,2022,1
LDV   ,D90   ,BLU,2023,5
LDV   ,D90   ,GRY,2022,1
LDV   ,D90   ,GRY,2023,10
LDV   ,D90   ,WHI,2023,36
LDV   ,D90 4X,BLU,2023,2
LDV   ,D90 4X,WHI,2023,2
LDV   ,D90 EX,GRY,2023,2
LDV   ,D90 EX,WHI,2023,2
LDV   ,DEL 9 ,WHI,2023,4
LDV   ,DEL9  ,WHI,2023,1
LDV   ,DELIVE,BLU,2023,2
LDV   ,DELIVE,WHI,2022,1
LDV   ,DELIVE,WHI,2023,46
LDV   ,DL9   ,WHI,2023,3
LDV   ,EDELIV,WHI,2023,1
LDV   ,G10   ,BLK,2023,3
LDV   ,G10   ,WHI,2023,56
LDV   ,G10 PL,WHI,2023,19
LDV   ,G10+CA,WHI,2023,1
LDV   ,MIFA  ,BLK,2023,1
LDV   ,MIFA  ,GRY,2023,5
LDV   ,MIFA  ,WHI,2023,1
LDV   ,MIFA E,GRY,2023,1
LDV   ,MIFA E,WHI,2023,1
LDV   ,MIFA L,WHI,2023,1
LDV   ,T60   ,BLK,2022,1
LDV   ,T60   ,BLK,2023,11
LDV   ,T60   ,BLU,2023,13
LDV   ,T60   ,GRY,2023,20
LDV   ,T60   ,OGE,2023,6
LDV   ,T60   ,WHI,2022,3
LDV   ,T60   ,WHI,2023,35
LDV   ,T60 DO,GRY,2023,1
LDV   ,T60 DO,WHI,2023,1
LDV   ,T60 MA,BLK,2023,2
LDV   ,T60 MA,BLU,2023,5
LDV   ,T60 MA,GRY,2023,4
LDV   ,T60 MA,OGE,2023,7
LDV   ,T60 MA,WHI,2023,9
LDV   ,T60 PR,WHI,2023,1
LDV   ,V80   ,WHI,2023,3
LEXUS ,ES250 ,BLK,2023,2
LEXUS ,ES250 ,GRY,2023,1
LEXUS ,ES250 ,SIL,2023,3
LEXUS ,ES250 ,WHI,2023,2
LEXUS ,ES300H,BLK,2023,9
LEXUS ,ES300H,BLU,2023,1
LEXUS ,ES300H,GRY,2023,2
LEXUS ,ES300H,RED,2023,1
LEXUS ,ES300H,SIL,2023,11
LEXUS ,ES300H,WHI,2023,1
LEXUS ,LC500 ,YLW,2023,1
LEXUS ,LS500H,BLK,2023,1
LEXUS ,LX500D,BLK,2022,1
LEXUS ,LX500D,BLK,2023,3
LEXUS ,LX500D,SIL,2023,2
LEXUS ,LX500D,WHI,2023,1
LEXUS ,LX600 ,BLK,2023,6
LEXUS ,LX600 ,GRY,2023,2
LEXUS ,LX600 ,SIL,2023,2
LEXUS ,LX600 ,WHI,2023,4
LEXUS ,NX 350,WHI,2023,1
LEXUS ,NX250 ,BLK,2023,11
LEXUS ,NX250 ,GRN,2023,2
LEXUS ,NX250 ,GRY,2023,10
LEXUS ,NX250 ,KHA,2023,3
LEXUS ,NX250 ,RED,2023,1
LEXUS ,NX250 ,SIL,2023,12
LEXUS ,NX250 ,WHI,2023,16
LEXUS ,NX350 ,BLK,2023,8
LEXUS ,NX350 ,BLU,2023,3
LEXUS ,NX350 ,GRN,2023,3
LEXUS ,NX350 ,GRY,2023,6
LEXUS ,NX350 ,KHA,2023,3
LEXUS ,NX350 ,SIL,2023,12
LEXUS ,NX350 ,WHI,2023,17
LEXUS ,NX350H,BLK,2023,1
LEXUS ,NX350H,GRY,2023,8
LEXUS ,NX350H,KHA,2023,1
LEXUS ,NX350H,RED,2023,2
LEXUS ,NX350H,SIL,2023,10
LEXUS ,NX350H,WHI,2023,15
LEXUS ,NX450H,BLK,2023,5
LEXUS ,NX450H,BLU,2023,1
LEXUS ,NX450H,GRY,2023,6
LEXUS ,NX450H,SIL,2023,3
LEXUS ,NX450H,WHI,2023,5
LEXUS ,RX350 ,BLK,2023,1
LEXUS ,RX350 ,BLU,2023,1
LEXUS ,RX350 ,SIL,2023,1
LEXUS ,RX350 ,WHI,2023,3
LEXUS ,RX350H,BLK,2023,4
LEXUS ,RX350H,BLU,2023,2
LEXUS ,RX350H,GRY,2023,3
LEXUS ,RX350H,KHA,2023,1
LEXUS ,RX350H,SIL,2023,12
LEXUS ,RX350H,WHI,2023,6
LEXUS ,RX500H,BLK,2023,3
LEXUS ,RX500H,WHI,2023,8
LEXUS ,RZ450E,BLK,2023,1
LEXUS ,RZ450E,WHI,2023,2
LEXUS ,UX200 ,BLK,2023,2
LEXUS ,UX200 ,GRN,2023,1
LEXUS ,UX200 ,GRY,2023,3
LEXUS ,UX200 ,KHA,2023,2
LEXUS ,UX200 ,SIL,2023,3
LEXUS ,UX200 ,WHI,2023,4
LEXUS ,UX250H,BLK,2023,2
LEXUS ,UX250H,BLU,2023,1
LEXUS ,UX250H,GRN,2023,2
LEXUS ,UX250H,GRY,2023,9
LEXUS ,UX250H,OGE,2023,1
LEXUS ,UX250H,RED,2023,1
LEXUS ,UX250H,SIL,2023,16
LEXUS ,UX250H,WHI,2023,8
LEXUS ,UX300E,RED,2023,1
LIEBHR,LTM106,WHI,2023,1
LIEBHR,LTM106,YLW,2023,1
LIEBHR,LTM112,GRN,2023,1
LIEBHR,LTMALT,YLW,2023,1
LOADMC,825   ,RED,2023,1
LOTUS ,EMIRA ,GRN,2023,1
LOTUS ,EMIRA ,GRY,2023,1
LOVOL ,      ,BLU,2023,1
LOVOL ,TB704 ,BLU,2023,1
M A N ,TGS 26,WHI,2023,3
M G   ,3     ,SIL,2023,1
M G   ,3 EXCI,WHI,2023,1
M G   ,5 ESSE,BLU,2023,1
M G   ,5 VIBE,RED,2023,1
M G   ,CORE  ,BLK,2023,2
M G   ,CORE  ,BLU,2023,1
M G   ,CORE  ,OGE,2023,1
M G   ,CORE  ,RED,2023,1
M G   ,CORE  ,SIL,2023,3
M G   ,CORE  ,WHI,2023,3
M G   ,ESSENC,BLK,2023,1
M G   ,ESSENC,RED,2023,1
M G   ,ESSENC,SIL,2023,2
M G   ,ESSENC,WHI,2023,4
M G   ,EV ESS,RED,2023,1
M G   ,EV ESS,SIL,2023,2
M G   ,EV ESS,WHI,2023,2
M G   ,EV EXC,BLK,2023,1
M G   ,EV EXC,RED,2023,1
M G   ,EXCITE,BLK,2023,4
M G   ,EXCITE,BLU,2023,3
M G   ,EXCITE,OGE,2023,1
M G   ,EXCITE,RED,2023,2
M G   ,EXCITE,SIL,2023,2
M G   ,EXCITE,WHI,2023,49
M G   ,HS    ,BLK,2023,14
M G   ,HS    ,RED,2022,1
M G   ,HS    ,RED,2023,11
M G   ,HS    ,SIL,2022,1
M G   ,HS    ,SIL,2023,8
M G   ,HS    ,WHI,2022,1
M G   ,HS    ,WHI,2023,71
M G   ,HS ESS,BLK,2022,1
M G   ,HS ESS,BLK,2023,1
M G   ,HS ESS,BLU,2023,1
M G   ,HS ESS,RED,2023,1
M G   ,HS ESS,SIL,2022,1
M G   ,HS ESS,SIL,2023,5
M G   ,HS ESS,WHI,2022,1
M G   ,HS ESS,WHI,2023,4
M G   ,HS EV ,BLK,2023,2
M G   ,HS EV ,RED,2023,2
M G   ,HS EV ,WHI,2023,10
M G   ,HS EXC,BLU,2023,2
M G   ,HS EXC,SIL,2023,2
M G   ,HS EXC,WHI,2023,4
M G   ,HS PLU,BLK,2022,2
M G   ,HS PLU,RED,2023,1
M G   ,HS PLU,SIL,2022,2
M G   ,HS PLU,SIL,2023,2
M G   ,HS PLU,WHI,2023,6
M G   ,HS VIB,BLK,2023,2
M G   ,HS VIB,BLU,2023,2
M G   ,HS VIB,SIL,2023,4
M G   ,HS VIB,WHI,2023,11
M G   ,MG ZS ,WHI,2023,1
M G   ,MG3   ,BLK,2023,8
M G   ,MG3   ,BLU,2023,9
M G   ,MG3   ,SIL,2022,1
M G   ,MG3   ,SIL,2023,11
M G   ,MG3   ,WHI,2023,33
M G   ,MG3 CO,BLK,2023,12
M G   ,MG3 CO,BLU,2023,8
M G   ,MG3 CO,SIL,2022,4
M G   ,MG3 CO,SIL,2023,12
M G   ,MG3 CO,WHI,2023,34
M G   ,MG3 CO,YLW,2023,2
M G   ,MG3 EX,BLK,2023,5
M G   ,MG3 EX,BLU,2023,1
M G   ,MG3 EX,SIL,2023,7
M G   ,MG3 EX,WHI,2023,5
M G   ,MG5   ,BLU,2023,1
M G   ,MG5   ,GRY,2023,3
M G   ,MG5   ,RED,2023,2
M G   ,MG5   ,WHI,2023,3
M G   ,MG5   ,YLW,2023,3
M G   ,MG5 ES,BLK,2023,1
M G   ,MG5 ES,BLU,2023,1
M G   ,MG5 ES,WHI,2023,1
M G   ,MG5 ES,YLW,2023,1
M G   ,MG5 LU,GRY,2023,1
M G   ,MG5 VI,BLK,2023,1
M G   ,MG5 VI,BLU,2023,1
M G   ,MG5 VI,GRY,2023,3
M G   ,MG5 VI,RED,2023,2
M G   ,MG5 VI,YLW,2023,2
M G   ,MGHS E,WHI,2023,8
M G   ,MGHS P,WHI,2023,1
M G   ,MGZS E,BLK,2023,1
M G   ,MGZS E,BLU,2023,4
M G   ,MGZS E,RED,2023,3
M G   ,MGZS E,SIL,2023,2
M G   ,MGZS E,WHI,2023,3
M G   ,MGZS V,BLU,2023,1
M G   ,MGZST ,BLK,2023,2
M G   ,MGZST ,OGE,2023,4
M G   ,MGZST ,RED,2023,2
M G   ,MGZST ,WHI,2023,6
M G   ,MUX LS,WHI,2023,1
M G   ,VIBE  ,BLK,2023,1
M G   ,VIBE  ,BLU,2023,2
M G   ,VIBE  ,OGE,2023,1
M G   ,VIBE  ,SIL,2023,1
M G   ,VIBE  ,WHI,2023,5
M G   ,ZR EXC,BLK,2023,1
M G   ,ZS    ,BLK,2023,43
M G   ,ZS    ,BLU,2023,21
M G   ,ZS    ,RED,2023,23
M G   ,ZS    ,SIL,2023,18
M G   ,ZS    ,WHI,2023,269
M G   ,ZS COR,BLU,2023,1
M G   ,ZS COR,SIL,2023,1
M G   ,ZS EV ,BLK,2023,5
M G   ,ZS EV ,BLU,2023,4
M G   ,ZS EV ,RED,2023,3
M G   ,ZS EV ,SIL,2023,3
M G   ,ZS EV ,WHI,2022,2
M G   ,ZS EV ,WHI,2023,12
M G   ,ZS EXC,BLK,2023,36
M G   ,ZS EXC,BLU,2023,29
M G   ,ZS EXC,RED,2023,20
M G   ,ZS EXC,SIL,2023,7
M G   ,ZS EXC,WHI,2023,176
M G   ,ZS T E,BLU,2023,1
M G   ,ZS VIB,BLK,2023,2
M G   ,ZS VIB,OGE,2023,1
M G   ,ZS ZST,RED,2023,1
M G   ,ZS ZST,WHI,2023,1
M G   ,ZS4AT ,RED,2023,1
M G   ,ZSEV  ,WHI,2023,1
M G   ,ZSR EX,WHI,2023,1
M G   ,ZST   ,BLK,2023,31
M G   ,ZST   ,BLU,2023,22
M G   ,ZST   ,OGE,2023,19
M G   ,ZST   ,RED,2023,29
M G   ,ZST   ,SIL,2023,19
M G   ,ZST   ,WHI,2023,52
M G   ,ZST CO,BLK,2023,11
M G   ,ZST CO,BLU,2023,10
M G   ,ZST CO,OGE,2023,3
M G   ,ZST CO,RED,2023,10
M G   ,ZST CO,SIL,2023,5
M G   ,ZST CO,WHI,2023,31
M G   ,ZST ES,BLK,2023,3
M G   ,ZST ES,OGE,2023,1
M G   ,ZST ES,RED,2022,1
M G   ,ZST ES,RED,2023,11
M G   ,ZST ES,SIL,2023,11
M G   ,ZST ES,WHI,2023,8
M G   ,ZST EX,BLK,2023,2
M G   ,ZST EX,OGE,2023,6
M G   ,ZST EX,RED,2022,1
M G   ,ZST EX,RED,2023,2
M G   ,ZST EX,SIL,2023,4
M G   ,ZST EX,WHI,2023,4
M G   ,ZST VI,BLK,2023,12
M G   ,ZST VI,BLU,2023,14
M G   ,ZST VI,OGE,2023,5
M G   ,ZST VI,RED,2023,12
M G   ,ZST VI,SIL,2023,10
M G   ,ZST VI,WHI,2023,18
M G   ,ZSTCVT,BLK,2023,1
M G   ,ZSTVIB,RED,2023,1
M GUZZ,V100 M,GRN,2023,1
M GUZZ,V100 M,WHI,2023,1
M GUZZ,V100 S,GRN,2023,4
M GUZZ,V100 S,GRY,2023,1
M GUZZ,V7 SPE,BLK,2023,1
M GUZZ,V7 SPE,BLU,2023,1
MACDON,M1240 ,RED,2022,1
MACK  ,ANTHEM,SIL,2022,1
MACK  ,ANTHEM,WHI,2023,1
MACK  ,METROL,WHI,2023,4
MACK  ,SUPERL,WHI,2023,2
MACK  ,TRIDEN,WHI,2022,1
MACRO ,M MAC ,BLK,2023,1
MAGNI ,RTH6.2,BLK,2023,1
MAGNI ,RTH726,RED,2022,1
MAGNI ,TH5519,WHI,2023,1
MAGNI ,TH6.10,WHI,2023,1
MAGNI ,TH6.20,RED,2023,1
MAHIND,3650  ,RED,2023,1
MAHIND,S11   ,SIL,2022,1
MAHIND,SCORP ,RED,2023,1
MAHIND,SCORP ,SIL,2023,1
MAHIND,SCORPI,SIL,2023,3
MAHIND,SCORPI,WHI,2023,2
MAHIND,XU700 ,BLK,2023,1
MAHIND,XUV700,BLK,2023,1
MAHIND,XUV700,BLU,2023,2
MAHIND,XUV700,RED,2023,1
MAHIND,XUV700,SIL,2023,3
MAHIND,XUV700,WHI,2023,5
MANITO,MCX254,RED,2023,1
MANITO,MIX70D,RED,2023,1
MANITO,MLT 62,RED,2023,1
MANITO,MTX625,OGE,2023,1
MANITO,S2    ,RED,2023,2
MANITO,T HAND,WHI,2023,1
MANITO,TH6030,RED,2023,1
MANITO,TMTX25,RED,2023,1
MASER ,GHIBLI,BLK,2022,1
MASER ,GHIBLI,GRY,2023,1
MASER ,GRECAL,BLK,2023,3
MASER ,GRECAL,WHI,2023,5
MASER ,LEVANT,BLK,2023,1
MASER ,LEVANT,BLU,2023,1
MASER ,LEVANT,WHI,2023,1
MASS F,1835  ,RED,2023,1
MASS F,4709  ,RED,2023,1
MASS F,5710  ,RED,2023,2
MASS F,5713  ,RED,2023,1
MASS F,6713  ,RED,2023,1
MASS F,7614  ,RED,2023,1
MASS F,8S205 ,RED,2023,1
MASS F,MF4707,RED,2022,1
MASS F,MF7565,RED,2023,1
MASS F,SS125 ,RED,2023,1
MATHEU,CX5   ,GRY,2023,1
MAZDA ,2     ,BEI,2023,1
MAZDA ,2     ,BLK,2023,8
MAZDA ,2     ,BLU,2023,3
MAZDA ,2     ,GRY,2023,9
MAZDA ,2     ,RED,2023,10
MAZDA ,2     ,SIL,2023,3
MAZDA ,2     ,WHI,2023,8
MAZDA ,2 PURE,GRY,2023,1
MAZDA ,3     ,BEI,2023,1
MAZDA ,3     ,BLK,2023,18
MAZDA ,3     ,BLU,2023,23
MAZDA ,3     ,FWN,2023,1
MAZDA ,3     ,GLD,2023,1
MAZDA ,3     ,GRY,2022,1
MAZDA ,3     ,GRY,2023,31
MAZDA ,3     ,RED,2023,15
MAZDA ,3     ,SIL,2023,7
MAZDA ,3     ,WHI,2023,30
MAZDA ,3 ASTI,WHI,2023,1
MAZDA ,3 G20 ,RED,2023,1
MAZDA ,3 G25 ,BLK,2023,1
MAZDA ,3 HATC,RED,2023,1
MAZDA ,6     ,BLK,2022,2
MAZDA ,6     ,BLK,2023,3
MAZDA ,6     ,BLU,2023,2
MAZDA ,6     ,CRM,2023,1
MAZDA ,6     ,GRY,2023,3
MAZDA ,6     ,RED,2023,4
MAZDA ,6     ,SIL,2023,3
MAZDA ,6     ,WHI,2022,1
MAZDA ,6     ,WHI,2023,6
MAZDA ,6 TOUR,GRY,2023,1
MAZDA ,B30   ,WHI,2023,2
MAZDA ,BT 50 ,GRY,2023,1
MAZDA ,BT 50 ,RED,2023,2
MAZDA ,BT 50 ,WHI,2023,11
MAZDA ,BT050 ,BLK,2022,1
MAZDA ,BT50  ,BLK,2022,1
MAZDA ,BT50  ,BLK,2023,10
MAZDA ,BT50  ,BLU,2023,5
MAZDA ,BT50  ,GRY,2022,5
MAZDA ,BT50  ,GRY,2023,39
MAZDA ,BT50  ,RED,2023,5
MAZDA ,BT50  ,SIL,2023,19
MAZDA ,BT50  ,WHI,2022,1
MAZDA ,BT50  ,WHI,2023,127
MAZDA ,BT50 X,GRY,2023,1
MAZDA ,BT50 X,WHI,2023,10
MAZDA ,C30   ,GRY,2023,1
MAZDA ,C60   ,RED,2023,1
MAZDA ,CX 3  ,BLK,2023,1
MAZDA ,CX 3  ,WHI,2023,2
MAZDA ,CX 3 M,WHI,2023,1
MAZDA ,CX 3 S,GRY,2023,1
MAZDA ,CX 30 ,BEI,2023,1
MAZDA ,CX 30 ,GLD,2023,1
MAZDA ,CX 30 ,GRY,2023,1
MAZDA ,CX 30 ,SIL,2023,1
MAZDA ,CX 30 ,WHI,2023,8
MAZDA ,CX 5  ,GRY,2023,1
MAZDA ,CX 5  ,SIL,2023,7
MAZDA ,CX 5  ,WHI,2023,3
MAZDA ,CX 5 A,WHI,2023,1
MAZDA ,CX 5 G,GRY,2023,1
MAZDA ,CX 5 G,RED,2023,1
MAZDA ,CX 5 M,BEI,2023,1
MAZDA ,CX 5 M,GRY,2023,1
MAZDA ,CX 5 M,WHI,2023,1
MAZDA ,CX 60 ,RED,2023,1
MAZDA ,CX 60 ,WHI,2023,4
MAZDA ,CX 8  ,BLU,2023,1
MAZDA ,CX 8  ,GRY,2023,1
MAZDA ,CX 8  ,WHI,2023,5
MAZDA ,CX3   ,BEI,2023,14
MAZDA ,CX3   ,BLK,2023,45
MAZDA ,CX3   ,CRM,2023,5
MAZDA ,CX3   ,FWN,2023,8
MAZDA ,CX3   ,GLD,2023,6
